ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,established,ssl_history,ja3,ja3s,ja4,community_id,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,next_protocol
1759313480.751518,Ceafro1rwevFbsgyk2,10.0.0.1,48932,20.189.173.18,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:27tOQ17E2DVxBoHmxu6bA14Gr1U=,,,,,
1759313060.908272,CCU6Tx3zVqcfUBqJV1,10.0.0.1,39416,20.42.73.30,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:nfKZUDd3svCZv2BjCP9x6CcieVI=,,,,,
1759313114.009678,CTuKuGOCM0yvFm4n5,10.0.0.1,47982,13.107.213.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,5857fb11ad41349aad108e94800cefa3,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:Ec6MUmWxaCT/hAx6JzZWsvAD6d8=,,,,,
1759313120.653585,CthMtF131QVYInhS7l,10.0.0.1,58342,20.189.173.12,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:iViyQZipsqbZ6dQN144hph+OHuo=,,,,,
1759313573.048147,C4ynAe2rzWPAtLVhw5,10.0.0.1,33481,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,aa1549e3282e53647e79afdc39ecc4f7,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313714.727456,CWS21Q7okCasplOr9,10.0.0.1,41226,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,05bd1380c33f4967be7b6889ad20080e,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:INhTlK5uf6lpc1ncioZX+8Nt9xs=,,,,,
1759313106.00665,Chi2h83RlPfaCE2s5i,10.0.0.1,59474,74.125.130.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons5.gvt3.com,True,False,Cs,502bac8e6736fce766f24d8d3b224d83,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313180.820652,CL3tdM3aW1ve5Gt4P7,10.0.0.1,36228,13.89.178.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:dBDjReat6KYor0hth+MOhEh3DAA=,,,,,
1759313840.665115,Ca5Cd5IVyew6RzAe4,10.0.0.1,37254,20.189.173.24,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:2nlc0dV5n6OTZCnAx+8sMxHg9Kc=,,,,,
1759313873.097174,CCFTr04hQ1yOETv611,10.0.0.1,42080,74.125.200.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,0ba7c4b942243d2486c6f109387749e2,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313949.717622,CLSJDA4FiRmEDuniC9,10.0.0.1,44956,104.18.39.21,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ws.chatgpt.com,True,True,CsiI,ad4daf6a15db421a9bc5743033ae7143,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1516h1_8daaf6152771_0d365e64def3,1:GNTtKPwf7fHiB4SjhsPUJJdKCZI=,,,,,
1759313273.136502,CzlVGS3evAh0ASVWAf,10.0.0.1,33116,74.125.130.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons5.gvt3.com,False,True,CsiI,0dccea3fd7f48d176ad0eb855a6954a8,eb1d94daa7e0344597e756a1fb6e7054,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:T0VuB8mli4BV1gb1cUyUQV0ljy8=,,,,,
1759313873.026358,CSIaPp335G5g5JOsSa,10.0.0.1,54908,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,f438d3974c9f45d1cb973d9dda64b34b,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313928.178938,CmSySW2KDF7iwQJiZ1,10.0.0.1,43077,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,692a2e73d4e56514ddb94eb24fbae602,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313949.67467,CDoKx91cmHnkTOMXMj,10.0.0.1,37276,74.125.130.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,62824863c5a452af51a4e541bf58c10f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313304.538256,CjHb5z276sngs07ASb,10.0.0.1,36248,140.82.113.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,api.individual.githubcopilot.com,False,True,CsiI,8489606685e9735a6e6ecb772fa510e4,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:vZ6+LWCBNjgSUIVsI5IATxV+dQk=,,,,,
1759314081.026426,CCOkMh3bNHRuTFtXp7,10.0.0.1,35664,20.42.65.89,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:TWm46W08ToTCkE3h7BqIzhCgYrs=,,,,,
1759313273.469942,CcM9zh3ZntmlWnotVk,10.0.0.1,34392,142.251.12.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,drivefrontend-pa.clients6.google.com,True,False,Cs,0f661dad3cf8c316d8259d6652a243a7,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313273.222242,CQil6o4UKkT9oS78ni,10.0.0.1,45513,142.251.12.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,drivefrontend-pa.clients6.google.com,True,False,Cs,1f22efcd4c693450a37762aa996803b2,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313273.095658,CbYn0W2xqVNMND8f07,10.0.0.1,35711,216.239.32.3,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons2.gvt2.com,True,False,Cs,45e99c0015a0bde977dc0a082a196947,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313285.19441,C27Xfz1sPpE4cYhjZk,10.0.0.1,56408,172.64.151.87,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,realtime.chatgpt.com,True,False,Cs,806959ad8e447701de3d9dce50674ae0,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313285.193976,CIaG5syaFnAOhvUNe,10.0.0.1,55430,172.64.151.87,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,realtime.chatgpt.com,True,False,Cs,b83aaafd39e797b7b25768bc639ba70f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313282.10227,Cf7fak3KkMEZmlHtTg,10.0.0.1,42219,74.125.200.100,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,clients4.google.com,True,False,Cs,4b68a2e23020220da2fbfb2469c6ff2d,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313360.693139,CevRdf2SRjVbFqR4jl,10.0.0.1,37224,104.208.16.92,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:wEGpCYjQpD8pwr9yG7JRm12B1kc=,,,,,
1759314183.838353,CnZ14l1S5t52U4OvU4,10.0.0.1,45950,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:Y8sStNJwfNcjDRUotPgG0ZIXNu0=,,,,,
1759314183.838416,CjZJbm1FpFmKbh41rl,10.0.0.1,45960,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:5l98+zlXGhZSSBuZhih/CiHpQ5g=,,,,,
1759313328.152886,C5PVHS1i7uweMK9Xdl,10.0.0.1,38189,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,e2461adceddde13bd2015abd1d073cb8,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759314131.96928,C71AKb2y9ct1RHl457,10.0.0.1,34637,74.125.200.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,clientservices.googleapis.com,True,False,Cs,582a121642496f59d526a6484dc53c63,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759314200.740497,CJHdbG0geJMDYdEqh,10.0.0.1,49878,51.116.246.105,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:1WLxHc80+WhYDPjt/usO3YzYKi4=,,,,,
1759313414.23213,CAz7qch3Dt9ykSBGi,10.0.0.1,33080,13.107.213.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,5faaeac1fc26069965dffdac48257011,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:olZpc9Lb85zpVj6K2F+n+HJe2hY=,,,,,
1759313420.770158,Cw3x1K3MbNu0PUTLZh,10.0.0.1,38732,13.89.179.9,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:3fgFxVD1fvnuk+M/LuCNga9aJU4=,,,,,
1759314260.748525,CxAHKt3K2AfJ2hlcIc,10.0.0.1,36050,20.189.173.3,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:f1c1WHnJ09QyRMoFT6WCdeG8bjg=,,,,,
1759313381.744393,C6bTY31zfEIOZ8eGy,10.0.0.1,37856,216.58.213.99,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons2.gvt2.com,False,False,Cs,af14a7d5365f137f13caa49da46a3d5f,eb1d94daa7e0344597e756a1fb6e7054,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759314307.998032,CEJunU36EdvW1KEuol,10.0.0.1,33206,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:1viaKWoPSDV6muKTPMf3TDblj2g=,,,,,
1759313478.227866,CdzxSrWmbrtsNFEA5,10.0.0.1,36148,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:hA5H3s2C5+kMBPrgmyEzGmUtq8Q=,,,,,
1759314320.385653,CSyRnz4OqnElSTnFAg,10.0.0.1,54980,13.70.79.200,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:VNm0w0dxhKXW2bu9TYUs1seFwrA=,,,,,
1759313540.720251,CA5lSm1nfgEDv5dZ95,10.0.0.1,41190,52.182.143.208,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:/xlFg3WL1IbqmFwDmGRPbMRt9FM=,,,,,
1759309856.966905,CQ6L6i1FNWsEOCf5Mf,10.0.0.1,35449,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,b1.nel.goog,True,False,Cs,355cd84429835644c56b93a9a1863a4c,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313600.791916,CttZ6F2f7FicBonOn2,10.0.0.1,36932,20.42.65.85,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:ghdCsRW8EAYDyB7CSp87aNwA0Rw=,,,,,
1759309940.7526,CeRQWE28BbQrleZakd,10.0.0.1,52266,104.208.16.91,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:wenfvZiY0KvWvuFBLzYKNTRdcC8=,,,,,
1759313573.104815,CO3Rfj3dGtR7buQOPf,10.0.0.1,43583,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons5.gvt3.com,True,False,Cs,831bcf8e201beb61aa1f6e5d366a8cce,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313660.466771,Cwn9XT2xVnzRsZOTx6,10.0.0.1,42938,20.189.173.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:MRMrvjUrwiaaRhlUmo+y7xeLRWw=,,,,,
1759309973.021194,CIApN7497gEXTZPY35,10.0.0.1,41063,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,8ac10df7d1415925e9adea553590012b,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313628.178683,CFLFSE43FIkp7up7Bc,10.0.0.1,37600,74.125.68.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,c4ddc6098b51f047e67b96313eb24f1c,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313618.868607,CTpY8PkorgTJ1Y9Df,10.0.0.1,52592,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons3.gvt2.com,True,False,Cs,a72884eec6c5bdbe4d52f04b5fb5284e,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313715.87638,ClFRLUZKoYvNzZ1bb,10.0.0.1,41236,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,a40ed1895a65303315d49348d7921d4a,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:IEdd+48+y7RzIJ1iXGcU08uQBnM=,,,,,
1759313720.98683,CTH0MK193VABcImExb,10.0.0.1,55032,13.89.178.26,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:nmKYGRDOCudFgRixWJhHdJp+Iz0=,,,,,
1759310111.228471,ClINYR259R2woaWthj,10.0.0.1,56550,13.107.213.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,8eac6848293b4e87305cefd7b91a1018,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:L2D4Ms6ntbZx3QolsvBgZ1s1rmY=,,,,,
1759310120.668922,Ciah5lEhgwqXDCvSl,10.0.0.1,38338,20.189.173.8,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:6UVCoG80Sa7vrfbqF3A2R1HZn8U=,,,,,
1759313780.721725,CF8m3a2xEkSOL0vai,10.0.0.1,40132,52.168.117.175,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:Okrsuibm/YPsar67ehCqBy0mihU=,,,,,
1759310139.171743,CgTTQOo450qU8NsJ3,10.0.0.1,52474,142.250.4.139,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,accounts.youtube.com,True,False,Cs,7308df5d6e875916f6860992422cce65,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759313900.451618,Crsyib21t9DR57sTb7,10.0.0.1,51286,104.208.16.88,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:hAqGxAfskKtfeqcEn6bW2RJjztA=,,,,,
1759313948.232341,CmCqEf4ZBaydaOBLH3,10.0.0.1,47264,172.64.155.209,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,chatgpt.com,True,True,CsiI,06f1b0266016299a877deda3a47db174,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1517h2_8daaf6152771_b6f405a00624,1:WShm/H5T810HTax3WYP1nYftq2k=,,,,,
1759313960.50304,C4HAw64DYqcXpvgRf7,10.0.0.1,35032,13.89.178.27,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:mLe7FfGSLlJJBX6noS2K7ROFcgY=,,,,,
1759312342.360595,CLajI5povlrFh8Bba,10.0.0.1,38154,13.89.179.10,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:9c7tQym/hsuKcZmQKYc41qCNemg=,,,,,
1759314020.725916,CHAoNF22903RNvU334,10.0.0.1,57466,20.42.73.24,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:5GJi0/NKNyAf+mudeVFzCj8uaBo=,,,,,
1759314016.891416,CwZTwc1ZrFINNXPeT8,10.0.0.1,51494,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,79642be23049fd57f0585a50a23e4cb6,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:C31kgAcADwFqtONFh854QQFJkx0=,,,,,
1759314016.720473,C9H4Ym1dLudjHihyI1,10.0.0.1,51480,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,True,True,CjiICs,64d8ac616553ad42c5f5abb8d2342c1a,68b7a67c8c9fe41ef58659d2d4381857,t13d1517h2_8daaf6152771_b6f405a00624,1:FRWxobgFYBpnFadjybbqxi9SYB4=,,,,,
1759312364.071012,CqrWErwKd18ziajo1,10.0.0.1,51172,20.42.65.91,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,e943734ab34a452c84bf4c4343277991,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:+e0laT9wx2KKivdKHX9f3FEX5rE=,,,,,
1759312363.814496,CilFSU30QnH77fiC7l,10.0.0.1,51166,20.42.65.91,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,a450a0b3b4ddaea3969ef721d3736054,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:3JTd0zR3Ee7iw6a8hL9zvyobpZk=,,,,,
1759314140.829467,C1B9W04T2cLzI1t2y4,10.0.0.1,49318,20.42.65.88,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:o/oQZq4SBEIZ3kAeAncHDp7PbGM=,,,,,
1759312385.280845,CKytiA2N6SaJPT3zGg,10.0.0.1,41980,104.18.32.47,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,chatgpt.com,True,True,CsiI,97c9180c1d863643085ae90bf7b7ef15,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1517h2_8daaf6152771_b6f405a00624,1:YhZ/mARvgr5Na85chIcN42oolr8=,,,,,
1759312383.783054,CRFlkS1P5TEFrZfiB5,10.0.0.1,48312,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:Rx3EpXh5FpOw8r7levEmztOJy80=,,,,,
1759312383.786511,CjmeB52E3gDmpRiB6,10.0.0.1,48326,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:WDeihNf91m2TJ/8jzFN79dctLfs=,,,,,
1759312381.159208,CCs8Q01ZAR7g1L5Jfa,10.0.0.1,41662,13.107.246.73,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,6c1b31a499938cacf3e00a02bcac7eda,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:Xudx5sdw2hvUSazlg/GwxfGd8sU=,,,,,
1759314173.029225,CEghz18L6piJC9dS9,10.0.0.1,37989,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,cc8d247583990bd6372ef9540c7e4265,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759312386.771038,CRliP8QPGjaCnWOs5,10.0.0.1,38344,172.64.148.235,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ws.chatgpt.com,True,True,CsiI,048a7cecd74f789d4caf5e6276373fe5,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1516h1_8daaf6152771_0d365e64def3,1:w8qeAFMTXbILZZXwkIIC9/k1vzE=,,,,,
1759309728.131614,C0fXP02rc96jjccpFd,10.0.0.1,54298,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,5c26913ff75e3661a2cc89a4b6582beb,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759309820.736138,CFOFZX15wnGUPoToW5,10.0.0.1,32838,52.168.112.66,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:pQksHrxSUP8kHJRXjzyFGWlk8RA=,,,,,
1759309805.178851,Cjq09z1RfvZ0X6Jff,10.0.0.1,42937,172.253.118.93,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,d022f3e728c747c049c5dec575168069,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759312400.7278,C076PD2jbgSW8QO5g,10.0.0.1,51564,52.168.117.168,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:Md7svYTwUxUKkoC2n643Ubo/1CI=,,,,,
